nuts2_code,year,gdp_mio_eur,gdp_growth,forcing_var,treated
EE00,2014,20365.58,6.274255436061682,2592.9233333333323,0
EE00,2015,21010.88,3.168581498783718,2592.9233333333323,0
EE00,2016,22188.96,5.60699980200734,2592.9233333333323,0
EE00,2017,24316.12,9.586569176743742,2592.9233333333323,0
EE00,2018,26438.47,8.728160578250165,2592.9233333333323,0
EE00,2019,28472.06,7.691783979935307,2592.9233333333323,0
EE00,2020,27859.29,-2.1521800670552094,2592.9233333333323,0
EE00,2021,31453.31,12.90061591662961,2592.9233333333323,0
EE00,2022,36300.93,15.41211401916045,2592.9233333333323,0
EE00,2023,38353.42,5.654097567197303,2592.9233333333323,0
EE00,2024,39847.74,3.896184486285703,2592.9233333333323,0
EL30,2000,62742.43,,64781.98333333334,0
EL30,2001,67021.74,6.820440330411182,64781.98333333334,0
EL30,2002,73499.96,9.665848723115822,64781.98333333334,0
EL30,2003,80751.08,9.86547475672095,64781.98333333334,0
EL30,2004,88216.04,9.244408867348874,64781.98333333334,0
EL30,2005,91607.08,3.844017482534934,64781.98333333334,0
EL30,2006,102543.71,11.938629634303389,64781.98333333334,0
EL30,2007,109862.71,7.1374441201708105,64781.98333333334,0
EL30,2008,114524.27,4.243077564716913,64781.98333333334,0
EL30,2009,113548.43,-0.852081397244453,64781.98333333334,0
EL30,2010,108361.96,-4.567628103708687,64781.98333333334,0
EL30,2011,98694.05,-8.9218670463325,64781.98333333334,0
EL30,2012,88731.47,-10.094407920234305,64781.98333333334,0
EL30,2013,84890.35,-4.3289263662599,64781.98333333334,0
EL30,2014,83873.1,-1.198310526461488,64781.98333333334,0
EL30,2015,83192.3,-0.81170244094948,64781.98333333334,0
EL30,2016,83067.2,-0.1503744937933038,64781.98333333334,0
EL30,2017,84794.4,2.079280389853033,64781.98333333334,0
EL30,2018,86222.42,1.684097063013601,64781.98333333334,0
EL30,2019,89077.02,3.3107398284576206,64781.98333333334,0
EL30,2020,81340.79,-8.684877424053939,64781.98333333334,0
EL30,2021,89769.36,10.362045905873307,64781.98333333334,0
EL30,2022,99577.9,10.92637844360258,64781.98333333334,0
EL30,2023,109744.45,10.209644911170045,64781.98333333334,0
EL30,2024,115495.31,5.240228549143033,64781.98333333334,0
EL41,2000,1813.57,,-16122.376666666665,1
EL41,2001,1956.29,7.869561141836279,-16122.376666666665,1
EL41,2002,2020.18,3.2658757137234318,-16122.376666666665,1
EL41,2003,2405.73,19.084933025769967,-16122.376666666665,1
EL41,2004,2541.65,5.649844329995468,-16122.376666666665,1
EL41,2005,2699.13,6.195975055574143,-16122.376666666665,1
EL41,2006,2991.63,10.836825199230859,-16122.376666666665,1
EL41,2007,3215.35,7.47819750437051,-16122.376666666665,1
EL41,2008,3416.23,6.247531372945403,-16122.376666666665,1
EL41,2009,3344.59,-2.0970485008327877,-16122.376666666665,1
EL41,2010,3145.41,-5.955288989083874,-16122.376666666665,1
EL41,2011,2882.19,-8.368384407756057,-16122.376666666665,1
EL41,2012,2641.7,-8.34400230380371,-16122.376666666665,1
EL41,2013,2541.1,-3.8081538403300863,-16122.376666666665,1
EL41,2014,2528.84,-0.48246822242334897,-16122.376666666665,1
EL41,2015,2466.73,-2.4560668132424412,-16122.376666666665,1
EL41,2016,2423.95,-1.7342797955187672,-16122.376666666665,1
EL41,2017,2431.42,0.3081746735700053,-16122.376666666665,1
EL41,2018,2473.39,1.7261517960697859,-16122.376666666665,1
EL41,2019,2552.4,3.1944012064413663,-16122.376666666665,1
EL41,2020,2274.8,-10.876038238520602,-16122.376666666665,1
EL41,2021,2447.32,7.583963425356077,-16122.376666666665,1
EL41,2022,2710.05,10.735416700717515,-16122.376666666665,1
EL41,2023,2973.48,9.72048486190291,-16122.376666666665,1
EL41,2024,3121.1,4.964553317997766,-16122.376666666665,1
EL42,2000,4585.01,,-12590.856666666667,1
EL42,2001,4812.61,4.964002259537037,-12590.856666666667,1
EL42,2002,4883.86,1.480485640847684,-12590.856666666667,1
EL42,2003,5485.63,12.321606270450026,-12590.856666666667,1
EL42,2004,6045.76,10.210860010609535,-12590.856666666667,1
EL42,2005,6418.56,6.16630498068067,-12590.856666666667,1
EL42,2006,6984.52,8.817554093129921,-12590.856666666667,1
EL42,2007,7486.31,7.184316173480787,-12590.856666666667,1
EL42,2008,8020.3,7.1328865622716675,-12590.856666666667,1
EL42,2009,7573.39,-5.572235452539176,-12590.856666666667,1
EL42,2010,7188.47,-5.082532393023465,-12590.856666666667,1
EL42,2011,6558.71,-8.760695947816433,-12590.856666666667,1
EL42,2012,5975.33,-8.89473692235211,-12590.856666666667,1
EL42,2013,6156.83,3.0374891428590622,-12590.856666666667,1
EL42,2014,6156.18,-0.010557380989884013,-12590.856666666667,1
EL42,2015,6034.28,-1.9801240379586083,-12590.856666666667,1
EL42,2016,5823.62,-3.491054442286401,-12590.856666666667,1
EL42,2017,5921.96,1.6886403989271326,-12590.856666666667,1
EL42,2018,6138.26,3.652506940269773,-12590.856666666667,1
EL42,2019,6369.47,3.76670261605081,-12590.856666666667,1
EL42,2020,4981.34,-21.793493022182375,-12590.856666666667,1
EL42,2021,5694.45,14.315625915918195,-12590.856666666667,1
EL42,2022,6564.1,15.27188753962192,-12590.856666666667,1
EL42,2023,7425.11,13.116954342560284,-12590.856666666667,1
EL42,2024,7856.63,5.811631073479062,-12590.856666666667,1
EL43,2000,6659.56,,-9845.136666666667,1
EL43,2001,7325.19,9.995104781697272,-9845.136666666667,1
EL43,2002,7875.42,7.511477517989307,-9845.136666666667,1
EL43,2003,8544.95,8.501514839843471,-9845.136666666667,1
EL43,2004,9490.98,11.07121750273552,-9845.136666666667,1
EL43,2005,9640.18,1.5720189063721524,-9845.136666666667,1
EL43,2006,10495.86,8.876182809864552,-9845.136666666667,1
EL43,2007,11071.02,5.479874922112149,-9845.136666666667,1
EL43,2008,11685.61,5.551340346237299,-9845.136666666667,1
EL43,2009,11438.37,-2.1157646027892385,-9845.136666666667,1
EL43,2010,10871.6,-4.954989216120831,-9845.136666666667,1
EL43,2011,9635.48,-11.370175503145818,-9845.136666666667,1
EL43,2012,8672.08,-9.99846401009602,-9845.136666666667,1
EL43,2013,8629.65,-0.48927131668526913,-9845.136666666667,1
EL43,2014,8826.94,2.286187736466716,-9845.136666666667,1
EL43,2015,8818.99,-0.09006518680313436,-9845.136666666667,1
EL43,2016,8605.31,-2.422953195320554,-9845.136666666667,1
EL43,2017,8918.57,3.640310459472129,-9845.136666666667,1
EL43,2018,9079.74,1.807128272806069,-9845.136666666667,1
EL43,2019,9318.9,2.633996127642413,-9845.136666666667,1
EL43,2020,7942.23,-14.772880919421826,-9845.136666666667,1
EL43,2021,8955.65,12.759892372797065,-9845.136666666667,1
EL43,2022,10432.72,16.49316353363519,-9845.136666666667,1
EL43,2023,11538.84,10.602412410186425,-9845.136666666667,1
EL43,2024,12276.39,6.391890345996654,-9845.136666666667,1
EL51,2000,5751.08,,-11925.726666666666,1
EL51,2001,6061.28,5.393769518073133,-11925.726666666666,1
EL51,2002,6407.23,5.707540321516236,-11925.726666666666,1
EL51,2003,6860.07,7.0676407745625,-11925.726666666666,1
EL51,2004,7389.56,7.71843435999926,-11925.726666666666,1
EL51,2005,7671.69,3.817953978315347,-11925.726666666666,1
EL51,2006,7901.63,2.997253538659672,-11925.726666666666,1
EL51,2007,8748.0,10.711334243694015,-11925.726666666666,1
EL51,2008,9257.03,5.818815729309557,-11925.726666666666,1
EL51,2009,9122.66,-1.451545474088345,-11925.726666666666,1
EL51,2010,9097.08,-0.28040067261083657,-11925.726666666666,1
EL51,2011,7923.25,-12.903371191635117,-11925.726666666666,1
EL51,2012,7297.35,-7.899536175180632,-11925.726666666666,1
EL51,2013,6819.1,-6.553748963664896,-11925.726666666666,1
EL51,2014,6680.89,-2.0268070566497043,-11925.726666666666,1
EL51,2015,6621.02,-0.8961380893862891,-11925.726666666666,1
EL51,2016,6707.56,1.3070493670159555,-11925.726666666666,1
EL51,2017,6684.8,-0.3393186195874587,-11925.726666666666,1
EL51,2018,6804.07,1.784196984202957,-11925.726666666666,1
EL51,2019,6851.34,0.6947312417420859,-11925.726666666666,1
EL51,2020,6267.59,-8.520231078883834,-11925.726666666666,1
EL51,2021,6913.41,10.304120084434354,-11925.726666666666,1
EL51,2022,7717.2,11.626534517698218,-11925.726666666666,1
EL51,2023,8133.12,5.389519514849939,-11925.726666666666,1
EL51,2024,8587.61,5.588138377400065,-11925.726666666666,1
EL52,2000,19212.15,,5174.2233333333315,0
EL52,2001,20642.95,7.447370544160847,5174.2233333333315,0
EL52,2002,22073.42,6.929581285620512,5174.2233333333315,0
EL52,2003,23774.31,7.705602484798479,5174.2233333333315,0
EL52,2004,26283.9,10.555889950118424,5174.2233333333315,0
EL52,2005,26518.57,0.89282792888421,5174.2233333333315,0
EL52,2006,29036.75,9.495911732797047,5174.2233333333315,0
EL52,2007,31644.28,8.980102800761092,5174.2233333333315,0
EL52,2008,32983.64,4.232550084881059,5174.2233333333315,0
EL52,2009,32160.33,-2.4961162564228756,5174.2233333333315,0
EL52,2010,30257.38,-5.9170723683494515,5174.2233333333315,0
EL52,2011,27816.75,-8.066230453529021,5174.2233333333315,0
EL52,2012,25443.63,-8.531262638518156,5174.2233333333315,0
EL52,2013,23995.46,-5.6916800000628935,5174.2233333333315,0
EL52,2014,23475.0,-2.1689936346292127,5174.2233333333315,0
EL52,2015,23840.59,1.557358892438776,5174.2233333333315,0
EL52,2016,23993.73,0.6423498747304413,5174.2233333333315,0
EL52,2017,24261.48,1.1159165331942944,5174.2233333333315,0
EL52,2018,24969.61,2.9187419728722297,5174.2233333333315,0
EL52,2019,25439.85,1.8832492778221077,5174.2233333333315,0
EL52,2020,23228.56,-8.692228924305756,5174.2233333333315,0
EL52,2021,25318.55,8.997501351784166,5174.2233333333315,0
EL52,2022,29141.34,15.098771454131455,5174.2233333333315,0
EL52,2023,31180.43,6.997241719152236,5174.2233333333315,0
EL52,2024,32902.14,5.521764773609594,5174.2233333333315,0
EL53,2000,3369.01,,-13878.849999999999,1
EL53,2001,3544.78,5.217259669754615,-13878.849999999999,1
EL53,2002,3666.7,3.439423603157299,-13878.849999999999,1
EL53,2003,4078.24,11.223716148035013,-13878.849999999999,1
EL53,2004,4389.43,7.6304974694966665,-13878.849999999999,1
EL53,2005,4567.34,4.053145852650575,-13878.849999999999,1
EL53,2006,4934.48,8.03837682327131,-13878.849999999999,1
EL53,2007,5012.75,1.5861853731294895,-13878.849999999999,1
EL53,2008,5030.13,0.3467158745199761,-13878.849999999999,1
EL53,2009,5113.73,1.6619848791184166,-13878.849999999999,1
EL53,2010,5160.67,0.9179209696249302,-13878.849999999999,1
EL53,2011,5036.25,-2.4109272633204615,-13878.849999999999,1
EL53,2012,5384.3,6.910896003971212,-13878.849999999999,1
EL53,2013,5087.03,-5.521051947328348,-13878.849999999999,1
EL53,2014,5084.89,-0.042067768422815455,-13878.849999999999,1
EL53,2015,4731.78,-6.944299680032417,-13878.849999999999,1
EL53,2016,4333.43,-8.418607796643107,-13878.849999999999,1
EL53,2017,4334.62,0.02746092587164739,-13878.849999999999,1
EL53,2018,4256.25,-1.8080016241331376,-13878.849999999999,1
EL53,2019,4041.32,-5.049750367107187,-13878.849999999999,1
EL53,2020,3519.36,-12.915582037552086,-13878.849999999999,1
EL53,2021,3802.89,8.056294326241131,-13878.849999999999,1
EL53,2022,4076.96,7.206887393534922,-13878.849999999999,1
EL53,2023,4023.24,-1.3176484439386238,-13878.849999999999,1
EL53,2024,4072.76,1.2308487686541358,-13878.849999999999,1
EL54,2000,3287.69,,-14877.06,1
EL54,2001,3527.94,7.307562452664329,-14877.06,1
EL54,2002,3767.2,6.781861369524411,-14877.06,1
EL54,2003,4049.18,7.485134848163089,-14877.06,1
EL54,2004,4196.38,3.6353039380812913,-14877.06,1
EL54,2005,4279.65,1.984329350535452,-14877.06,1
EL54,2006,4615.5,7.847604360169647,-14877.06,1
EL54,2007,4853.16,5.1491712707182336,-14877.06,1
EL54,2008,4944.29,1.8777456337726317,-14877.06,1
EL54,2009,4844.8,-2.012220156989164,-14877.06,1
EL54,2010,4768.72,-1.5703434610303768,-14877.06,1
EL54,2011,4398.66,-7.760153668070268,-14877.06,1
EL54,2012,3906.12,-11.197501057140125,-14877.06,1
EL54,2013,3808.88,-2.4894268481254977,-14877.06,1
EL54,2014,3750.37,-1.5361471088614076,-14877.06,1
EL54,2015,3700.89,-1.3193364921327722,-14877.06,1
EL54,2016,3704.21,0.0897081512825304,-14877.06,1
EL54,2017,3696.09,-0.21921003398834848,-14877.06,1
EL54,2018,3779.8,2.264825802401993,-14877.06,1
EL54,2019,3823.2,1.1482088999417828,-14877.06,1
EL54,2020,3464.61,-9.379315756434393,-14877.06,1
EL54,2021,3764.68,8.661003691613178,-14877.06,1
EL54,2022,4155.82,10.389727679377803,-14877.06,1
EL54,2023,4508.32,8.482080552093208,-14877.06,1
EL54,2024,4769.94,5.803048585725934,-14877.06,1
EL61,2000,6880.87,,-9705.67,1
EL61,2001,7433.17,8.02660128733721,-9705.67,1
EL61,2002,8479.13,14.071519957164957,-9705.67,1
EL61,2003,9545.32,12.574285333518898,-9705.67,1
EL61,2004,10211.3,6.977031676256007,-9705.67,1
EL61,2005,10077.62,-1.309137915838321,-9705.67,1
EL61,2006,10963.7,8.792552209747928,-9705.67,1
EL61,2007,11566.72,5.5001504966389,-9705.67,1
EL61,2008,12030.45,4.009174597465837,-9705.67,1
EL61,2009,11730.21,-2.4956672443674277,-9705.67,1
EL61,2010,10780.07,-8.09994023977405,-9705.67,1
EL61,2011,9705.82,-9.965148649313038,-9705.67,1
EL61,2012,9189.27,-5.322064493262801,-9705.67,1
EL61,2013,8885.1,-3.3100561850941346,-9705.67,1
EL61,2014,8840.38,-0.503314537821764,-9705.67,1
EL61,2015,8980.51,1.5851128571396478,-9705.67,1
EL61,2016,8848.75,-1.4671772538530692,-9705.67,1
EL61,2017,8884.58,0.4049159485802978,-9705.67,1
EL61,2018,9165.85,3.1658221322786284,-9705.67,1
EL61,2019,9447.76,3.0756558311558546,-9705.67,1
EL61,2020,8712.32,-7.78427902486939,-9705.67,1
EL61,2021,9808.51,12.582067692646737,-9705.67,1
EL61,2022,10640.32,8.480492959685005,-9705.67,1
EL61,2023,11418.33,7.311904153258553,-9705.67,1
EL61,2024,12079.4,5.7895506610861736,-9705.67,1
EL62,2000,2611.21,,-15507.57,1
EL62,2001,2841.33,8.812772622653853,-15507.57,1
EL62,2002,2866.53,0.886908595622482,-15507.57,1
EL62,2003,3273.06,14.181955186235617,-15507.57,1
EL62,2004,3509.12,7.21221120297213,-15507.57,1
EL62,2005,3707.99,5.667232810505185,-15507.57,1
EL62,2006,3943.37,6.347913559637441,-15507.57,1
EL62,2007,4213.01,6.837806241869271,-15507.57,1
EL62,2008,4444.82,5.5022418650798155,-15507.57,1
EL62,2009,4180.99,-5.9356734355946905,-15507.57,1
EL62,2010,3965.37,-5.157151775058056,-15507.57,1
EL62,2011,3427.93,-13.553338023942285,-15507.57,1
EL62,2012,3155.17,-7.956988619954308,-15507.57,1
EL62,2013,3101.46,-1.7022854553003453,-15507.57,1
EL62,2014,3142.17,1.3126076106092066,-15507.57,1
EL62,2015,3073.85,-2.174293561455942,-15507.57,1
EL62,2016,3047.92,-0.8435675130536557,-15507.57,1
EL62,2017,3088.03,1.3159794220320764,-15507.57,1
EL62,2018,3169.88,2.6505571513230075,-15507.57,1
EL62,2019,3255.54,2.702310497558269,-15507.57,1
EL62,2020,2581.09,-20.716993186998156,-15507.57,1
EL62,2021,2930.51,13.53769144043795,-15507.57,1
EL62,2022,3393.87,15.811582284312276,-15507.57,1
EL62,2023,3898.35,14.864446781992235,-15507.57,1
EL62,2024,4150.6,6.470686316005492,-15507.57,1
EL63,2000,6931.09,,-10553.593333333334,1
EL63,2001,7362.37,6.222397920096268,-10553.593333333334,1
EL63,2002,7850.43,6.629115352800796,-10553.593333333334,1
EL63,2003,8562.23,9.067019258817655,-10553.593333333334,1
EL63,2004,9264.09,8.19716358939202,-10553.593333333334,1
EL63,2005,9548.52,3.0702421932429447,-10553.593333333334,1
EL63,2006,10581.15,10.814555554159178,-10553.593333333334,1
EL63,2007,11179.13,5.651370597713856,-10553.593333333334,1
EL63,2008,11312.87,1.196336387536423,-10553.593333333334,1
EL63,2009,10804.9,-4.490195679787723,-10553.593333333334,1
EL63,2010,10490.58,-2.9090505233736574,-10553.593333333334,1
EL63,2011,9352.53,-10.848303906933642,-10553.593333333334,1
EL63,2012,8664.91,-7.352235170590216,-10553.593333333334,1
EL63,2013,8173.2,-5.674727146617798,-10553.593333333334,1
EL63,2014,8110.66,-0.765183771350264,-10553.593333333334,1
EL63,2015,8085.37,-0.3118118624131694,-10553.593333333334,1
EL63,2016,7929.84,-1.9235978069030768,-10553.593333333334,1
EL63,2017,7978.37,0.6119921713426679,-10553.593333333334,1
EL63,2018,7938.43,-0.500603506731323,-10553.593333333334,1
EL63,2019,8105.39,2.1031866502570384,-10553.593333333334,1
EL63,2020,7395.25,-8.76133042333559,-10553.593333333334,1
EL63,2021,8020.89,8.460025016057603,-10553.593333333334,1
EL63,2022,9105.38,13.520818762007703,-10553.593333333334,1
EL63,2023,9715.75,6.703399528630327,-10553.593333333334,1
EL63,2024,10222.75,5.218331060391623,-10553.593333333334,1
EL64,2000,7649.54,,-10802.633333333331,1
EL64,2001,8074.41,5.554190186599461,-10802.633333333331,1
EL64,2002,8356.32,3.4914006100755346,-10802.633333333331,1
EL64,2003,9036.95,8.145092576636625,-10802.633333333331,1
EL64,2004,9340.7,3.3612004050038946,-10802.633333333331,1
EL64,2005,9717.97,4.038990653805374,-10802.633333333331,1
EL64,2006,10077.75,3.7022135281339796,-10802.633333333331,1
EL64,2007,10567.4,4.8587234253677725,-10802.633333333331,1
EL64,2008,10858.63,2.7559286106326963,-10802.633333333331,1
EL64,2009,10446.9,-3.791730632685708,-10802.633333333331,1
EL64,2010,9920.63,-5.0375709540629305,-10802.633333333331,1
EL64,2011,9158.25,-7.68479421165792,-10802.633333333331,1
EL64,2012,8510.78,-7.069800453143338,-10802.633333333331,1
EL64,2013,8008.08,-5.906626654666203,-10802.633333333331,1
EL64,2014,7716.52,-3.6408227690033046,-10802.633333333331,1
EL64,2015,7767.5,0.6606605049944703,-10802.633333333331,1
EL64,2016,7894.73,1.6379787576440208,-10802.633333333331,1
EL64,2017,8121.22,2.868875819692396,-10802.633333333331,1
EL64,2018,8340.2,2.6963929064844905,-10802.633333333331,1
EL64,2019,8441.47,1.2142394666794454,-10802.633333333331,1
EL64,2020,8124.84,-3.750886990062152,-10802.633333333331,1
EL64,2021,8827.38,8.646816429615821,-10802.633333333331,1
EL64,2022,9954.16,12.764602860644958,-10802.633333333331,1
EL64,2023,10093.08,1.3955974185667186,-10802.633333333331,1
EL64,2024,10718.43,6.195829221605309,-10802.633333333331,1
EL65,2000,6334.45,,-10594.573333333334,1
EL65,2001,6834.64,7.8963445918746045,-10594.573333333334,1
EL65,2002,7155.88,4.700174405674629,-10594.573333333334,1
EL65,2003,7729.25,8.012571479678243,-10594.573333333334,1
EL65,2004,8026.3,3.8431930653038737,-10594.573333333334,1
EL65,2005,8319.07,3.6476334051804615,-10594.573333333334,1
EL65,2006,9228.82,10.935717574199998,-10594.573333333334,1
EL65,2007,9862.93,6.870975921082012,-10594.573333333334,1
EL65,2008,10227.14,3.692716059020995,-10594.573333333334,1
EL65,2009,10013.32,-2.090711577234694,-10594.573333333334,1
EL65,2010,9582.55,-4.30196977625803,-10594.573333333334,1
EL65,2011,8885.12,-7.278125342419273,-10594.573333333334,1
EL65,2012,8327.04,-6.281063170784407,-10594.573333333334,1
EL65,2013,8017.65,-3.7154859349781133,-10594.573333333334,1
EL65,2014,7885.9,-1.6432495806127712,-10594.573333333334,1
EL65,2015,8049.08,2.069262861563037,-10594.573333333334,1
EL65,2016,8067.95,0.23443673065741688,-10594.573333333334,1
EL65,2017,8262.91,2.416475064917356,-10594.573333333334,1
EL65,2018,8277.76,0.1797187673592049,-10594.573333333334,1
EL65,2019,8457.56,2.1720852017937053,-10594.573333333334,1
EL65,2020,7706.74,-8.877501312435266,-10594.573333333334,1
EL65,2021,8320.99,7.970296130400145,-10594.573333333334,1
EL65,2022,9538.83,14.635758485468674,-10594.573333333334,1
EL65,2023,10033.75,5.188476993509683,-10594.573333333334,1
EL65,2024,10482.88,4.476192849134164,-10594.573333333334,1
ES11,2000,33439.5,,38066.45,0
ES11,2001,36029.5,7.745331120381582,38066.45,0
ES11,2002,38440.9,6.692848915472038,38066.45,0
ES11,2003,41139.8,7.0209074189210074,38066.45,0
ES11,2004,44249.7,7.559346423657853,38066.45,0
ES11,2005,47955.3,8.374294063010602,38066.45,0
ES11,2006,51960.2,8.35131883232927,38066.45,0
ES11,2007,56005.7,7.7857667984341905,38066.45,0
ES11,2008,58254.0,4.014412818695234,38066.45,0
ES11,2009,56253.1,-3.4347855941222916,38066.45,0
ES11,2010,56787.2,0.9494587853824843,38066.45,0
ES11,2011,55817.0,-1.7084836019384597,38066.45,0
ES11,2012,54021.3,-3.2171202321873205,38066.45,0
ES11,2013,54038.7,0.03220951735702915,38066.45,0
ES11,2014,54411.4,0.6896909067020562,38066.45,0
ES11,2015,57010.6,4.776940126517593,38066.45,0
ES11,2016,58564.0,2.724756448800747,38066.45,0
ES11,2017,60630.9,3.529301277235164,38066.45,0
ES11,2018,62649.4,3.329160543551235,38066.45,0
ES11,2019,64502.0,2.957091368792031,38066.45,0
ES11,2020,59007.2,-8.518805618430436,38066.45,0
ES11,2021,64387.5,9.118039832427227,38066.45,0
ES11,2022,71636.5,11.258396427878093,38066.45,0
ES11,2023,77461.6,8.131469292888415,38066.45,0
ES11,2024,81839.7,5.651961746207146,38066.45,0
ES12,2000,14156.3,,2637.7166666666635,0
ES12,2001,15252.7,7.744961607199641,2637.7166666666635,0
ES12,2002,16131.6,5.762258485382921,2637.7166666666635,0
ES12,2003,17036.4,5.608867068362722,2637.7166666666635,0
ES12,2004,18115.3,6.332910708835193,2637.7166666666635,0
ES12,2005,19638.0,8.405601894531145,2637.7166666666635,0
ES12,2006,21339.0,8.661778185151237,2637.7166666666635,0
ES12,2007,22873.6,7.191527250574059,2637.7166666666635,0
ES12,2008,23614.3,3.23823097369893,2637.7166666666635,0
ES12,2009,22366.4,-5.284509809733928,2637.7166666666635,0
ES12,2010,22590.6,1.0023964518205641,2637.7166666666635,0
ES12,2011,22261.8,-1.4554726302090204,2637.7166666666635,0
ES12,2012,21265.2,-4.4767269493032895,2637.7166666666635,0
ES12,2013,20693.9,-2.686548915599196,2637.7166666666635,0
ES12,2014,20636.3,-0.2783428933163967,2637.7166666666635,0
ES12,2015,21388.1,3.6430949346539787,2637.7166666666635,0
ES12,2016,21675.4,1.3432703232171272,2637.7166666666635,0
ES12,2017,22538.3,3.9810107310591647,2637.7166666666635,0
ES12,2018,23185.7,2.8724437956722637,2637.7166666666635,0
ES12,2019,23666.6,2.074123274259554,2637.7166666666635,0
ES12,2020,21376.4,-9.676928667404683,2637.7166666666635,0
ES12,2021,23617.6,10.484459497389631,2637.7166666666635,0
ES12,2022,26690.2,13.009789309667386,2637.7166666666635,0
ES12,2023,28350.3,6.2198859506485515,2637.7166666666635,0
ES12,2024,30012.3,5.862371826753154,2637.7166666666635,0
ES13,2000,7985.5,,-6116.8166666666675,1
ES13,2001,8636.3,8.149771460772648,-6116.8166666666675,1
ES13,2002,9208.7,6.627838310387557,-6116.8166666666675,1
ES13,2003,9699.4,5.328656596479409,-6116.8166666666675,1
ES13,2004,10327.2,6.472565313318368,-6116.8166666666675,1
ES13,2005,11148.7,7.954721512123331,-6116.8166666666675,1
ES13,2006,11951.9,7.204427422031268,-6116.8166666666675,1
ES13,2007,12838.7,7.419740794350704,-6116.8166666666675,1
ES13,2008,13280.9,3.4442739529703115,-6116.8166666666675,1
ES13,2009,12811.7,-3.5328931021240906,-6116.8166666666675,1
ES13,2010,12882.8,0.5549614805216985,-6116.8166666666675,1
ES13,2011,12680.3,-1.5718632595398518,-6116.8166666666675,1
ES13,2012,12224.9,-3.5913976798656155,-6116.8166666666675,1
ES13,2013,11944.1,-2.2969513043051393,-6116.8166666666675,1
ES13,2014,12158.5,1.7950285077988237,-6116.8166666666675,1
ES13,2015,12443.8,2.346506559197259,-6116.8166666666675,1
ES13,2016,12833.9,3.134894485607287,-6116.8166666666675,1
ES13,2017,13318.0,3.772041234542889,-6116.8166666666675,1
ES13,2018,13843.9,3.9487911097762396,-6116.8166666666675,1
ES13,2019,14274.4,3.1096728523031913,-6116.8166666666675,1
ES13,2020,12991.2,-8.989519699602077,-6116.8166666666675,1
ES13,2021,14206.5,9.354794014409752,-6116.8166666666675,1
ES13,2022,15557.2,9.507619751522189,-6116.8166666666675,1
ES13,2023,16740.8,7.60805286298305,-6116.8166666666675,1
ES13,2024,17700.1,5.730311574118319,-6116.8166666666675,1
ES21,2000,40734.2,,46346.183333333334,0
ES21,2001,43515.3,6.827432476886752,46346.183333333334,0
ES21,2002,45891.1,5.4596888910337205,46346.183333333334,0
ES21,2003,48403.7,5.4751357016937785,46346.183333333334,0
ES21,2004,51495.0,6.386495247264157,46346.183333333334,0
ES21,2005,55364.2,7.513739197980374,46346.183333333334,0
ES21,2006,59871.8,8.141723351913344,46346.183333333334,0
ES21,2007,63889.5,6.710504778543491,46346.183333333334,0
ES21,2008,66382.4,3.9018931123267375,46346.183333333334,0
ES21,2009,63601.7,-4.188911518715798,46346.183333333334,0
ES21,2010,64424.6,1.2938333409327152,46346.183333333334,0
ES21,2011,63907.3,-0.8029541510540916,46346.183333333334,0
ES21,2012,62342.9,-2.447920660081093,46346.183333333334,0
ES21,2013,61496.7,-1.357331789185301,46346.183333333334,0
ES21,2014,62636.9,1.8540832272300856,46346.183333333334,0
ES21,2015,65073.3,3.889719957405302,46346.183333333334,0
ES21,2016,67115.0,3.1375387447693637,46346.183333333334,0
ES21,2017,69585.3,3.6806973105863117,46346.183333333334,0
ES21,2018,71915.1,3.3481209393363187,46346.183333333334,0
ES21,2019,74000.0,2.8991129818355166,46346.183333333334,0
ES21,2020,66672.6,-9.901891891891879,46346.183333333334,0
ES21,2021,72513.1,8.759970362637715,46346.183333333334,0
ES21,2022,80218.0,10.625528352807967,46346.183333333334,0
ES21,2023,86748.2,8.1405669550475,46346.183333333334,0
ES21,2024,91612.7,5.607609149238835,46346.183333333334,0
ES22,2000,11309.0,,-299.6499999999978,1
ES22,2001,12052.3,6.572641259174095,-299.6499999999978,1
ES22,2002,12847.8,6.600399923666012,-299.6499999999978,1
ES22,2003,13652.2,6.260994100157236,-299.6499999999978,1
ES22,2004,14550.3,6.578426920203317,-299.6499999999978,1
ES22,2005,15630.2,7.421840099516852,-299.6499999999978,1
ES22,2006,16772.2,7.3063684405829665,-299.6499999999978,1
ES22,2007,17870.5,6.548335936847871,-299.6499999999978,1
ES22,2008,18620.3,4.195741585294188,-299.6499999999978,1
ES22,2009,18001.9,-3.3211065342663493,-299.6499999999978,1
ES22,2010,18089.1,0.4843933140390666,-299.6499999999978,1
ES22,2011,18058.4,-0.16971546400870174,-299.6499999999978,1
ES22,2012,17377.7,-3.7694369379347004,-299.6499999999978,1
ES22,2013,17346.7,-0.17838954522174655,-299.6499999999978,1
ES22,2014,17642.0,1.7023410792830873,-299.6499999999978,1
ES22,2015,18334.4,3.924725087858527,-299.6499999999978,1
ES22,2016,18911.3,3.1465442010646605,-299.6499999999978,1
ES22,2017,19698.8,4.164176973555489,-299.6499999999978,1
ES22,2018,20236.0,2.7270696692184293,-299.6499999999978,1
ES22,2019,21070.3,4.122850365684916,-299.6499999999978,1
